datetime,temperature_2m,precipitation,surface_pressure,snowfall,shortwave_radiation,winddirection_10m,windgusts_10m,windspeed_10m,relative_humidity_2m
2015-08-23 20:00:00,20.46,0.0,989.94,0.0,29.6,149.2,13.46,4.82,72.6
2015-08-23 21:00:00,19.32,0.0,990.3,0.0,0.0,137.4,11.74,5.26,79.0
2015-08-23 22:00:00,18.66,0.0,990.3,0.0,0.0,159.6,11.66,5.72,81.0
2015-08-23 23:00:00,18.08,0.0,990.36,0.0,0.0,164.2,11.86,6.02,83.2
2015-08-24 00:00:00,17.56,0.0,990.4,0.0,0.0,165.8,12.24,6.14,85.6
2015-08-24 01:00:00,17.24,0.0,990.4,0.0,0.0,179.2,12.74,5.72,87.0
2015-08-24 02:00:00,17.02,0.0,989.8,0.0,0.0,176.8,12.88,6.34,88.0
2015-08-24 03:00:00,16.66,0.0,989.6,0.0,0.0,184.2,13.24,6.78,89.2
2015-08-24 04:00:00,16.42,0.0,989.72,0.0,0.0,194.0,14.32,7.04,89.4
2015-08-24 05:00:00,16.2,0.0,989.48,0.0,0.0,196.8,14.7,7.26,89.0
2015-08-24 06:00:00,16.02,0.0,989.52,0.0,0.0,202.8,15.26,8.06,88.4
2015-08-24 07:00:00,16.18,0.0,989.6,0.0,22.4,210.8,15.86,8.8,88.0
2015-08-24 08:00:00,17.56,0.0,989.8,0.0,135.0,208.8,17.56,8.44,85.8
2015-08-24 09:00:00,19.04,0.0,990.12,0.0,263.8,203.0,21.3,8.64,82.8
2015-08-24 10:00:00,21.06,0.0,990.28,0.0,431.4,194.2,23.82,9.46,71.0
2015-08-24 11:00:00,22.78,0.02,990.64,0.0,574.8,190.2,27.58,10.72,61.4
2015-08-24 12:00:00,23.72,0.12,991.12,0.0,588.8,196.4,31.6,12.82,57.2
2015-08-24 13:00:00,24.28,0.08,990.96,0.0,589.4,197.2,34.98,14.16,56.4
2015-08-24 14:00:00,24.52,0.14,990.66,0.0,622.6,194.0,38.94,14.5,56.8
2015-08-24 15:00:00,24.18,0.18,990.48,0.0,570.8,194.2,43.34,14.76,59.2
2015-08-24 16:00:00,23.5,0.1,990.44,0.0,411.8,193.4,43.04,14.38,63.0
2015-08-24 17:00:00,22.98,0.06,990.36,0.0,314.8,196.4,35.04,13.52,67.0
2015-08-24 18:00:00,22.66,0.02,990.0,0.0,214.6,184.2,30.0,10.9,69.2
2015-08-24 19:00:00,22.08,0.0,989.6,0.0,112.8,184.0,23.7,9.44,73.6
2015-08-24 20:00:00,21.36,0.0,989.46,0.0,18.0,185.8,19.98,9.02,78.4
2015-08-24 21:00:00,20.88,0.0,989.72,0.0,0.0,189.8,20.52,8.3,73.8
2015-08-24 22:00:00,20.38,0.0,989.8,0.0,0.0,186.6,18.72,7.66,75.2
2015-08-24 23:00:00,19.86,0.04,989.86,0.0,0.0,196.0,18.24,7.94,78.0
2015-08-25 00:00:00,19.28,0.14,989.84,0.0,0.0,191.0,17.9,7.44,81.4
2015-08-25 01:00:00,18.78,0.24,989.64,0.0,0.0,224.6,17.44,7.86,84.4
2015-08-25 02:00:00,18.54,0.3,989.32,0.0,0.0,229.0,17.48,6.82,86.2
2015-08-25 03:00:00,18.2,0.48,989.3,0.0,0.0,223.8,17.5,6.14,87.6
2015-08-25 04:00:00,17.98,0.74,989.32,0.0,0.0,222.6,17.28,6.58,88.4
2015-08-25 05:00:00,17.76,0.6,989.44,0.0,0.0,227.8,17.14,6.76,89.8
2015-08-25 06:00:00,17.5,0.4,989.66,0.0,0.0,229.6,16.78,6.64,90.4
2015-08-25 07:00:00,17.6,0.08,989.98,0.0,14.4,225.4,15.98,6.1,90.6
2015-08-25 08:00:00,19.06,0.0,990.54,0.0,101.4,218.6,16.12,5.22,86.4
2015-08-25 09:00:00,20.18,0.0,991.02,0.0,153.6,182.0,14.16,4.36,86.8
2015-08-25 10:00:00,21.62,0.0,991.38,0.0,293.0,142.6,14.26,4.94,80.6
2015-08-25 11:00:00,22.62,0.1,991.74,0.0,471.6,127.2,18.64,6.06,76.2
2015-08-25 12:00:00,22.9,0.22,991.78,0.0,521.6,116.2,23.28,8.46,76.2
2015-08-25 13:00:00,23.0,0.42,992.34,0.0,554.8,108.6,25.94,9.4,75.4
2015-08-25 14:00:00,22.42,0.58,992.74,0.0,517.4,83.0,26.7,11.2,77.0
2015-08-25 15:00:00,21.26,1.08,993.28,0.0,415.4,71.4,29.02,12.5,79.6
2015-08-25 16:00:00,20.46,2.36,993.48,0.0,286.0,67.6,31.88,12.62,78.6
2015-08-25 17:00:00,20.1,1.08,993.86,0.0,213.2,60.2,31.04,10.32,76.6
2015-08-25 18:00:00,20.12,0.04,994.2,0.0,177.8,105.2,26.9,8.26,73.2
2015-08-25 19:00:00,19.66,0.08,994.48,0.0,68.8,237.6,21.1,7.56,73.8
2015-08-25 20:00:00,19.12,0.1,994.86,0.0,10.6,238.6,17.42,7.26,77.4
2015-08-25 21:00:00,18.26,0.1,995.42,0.0,0.0,230.4,17.0,6.12,79.8
2015-08-25 22:00:00,17.86,0.06,995.76,0.0,0.0,222.0,14.84,5.06,82.4
2015-08-25 23:00:00,17.58,0.1,996.14,0.0,0.0,209.8,12.6,4.56,83.0
2015-08-26 00:00:00,17.42,0.06,996.12,0.0,0.0,224.6,10.96,4.78,83.8
2015-08-26 01:00:00,17.14,0.04,996.0,0.0,0.0,157.4,10.82,4.58,83.6
2015-08-26 02:00:00,17.2,0.0,996.04,0.0,0.0,157.8,10.14,4.32,83.4
2015-08-26 03:00:00,17.02,0.0,996.1,0.0,0.0,162.2,9.56,4.34,84.6
2015-08-26 04:00:00,16.94,0.0,996.16,0.0,0.0,160.2,8.92,4.28,84.4
2015-08-26 05:00:00,16.84,0.0,996.32,0.0,0.0,157.0,8.92,4.28,84.0
2015-08-26 06:00:00,16.74,0.0,996.4,0.0,0.0,224.0,8.72,4.36,84.0
2015-08-26 07:00:00,16.72,0.0,996.7,0.0,10.4,224.8,9.08,4.62,84.8
2015-08-26 08:00:00,17.76,0.0,997.0,0.0,73.6,228.2,11.02,4.64,80.2
2015-08-26 09:00:00,18.02,0.0,996.98,0.0,148.8,171.0,12.98,4.32,80.0
2015-08-26 10:00:00,19.18,0.0,997.52,0.0,286.0,52.0,15.04,4.78,72.6
2015-08-26 11:00:00,20.4,0.0,997.56,0.0,418.0,67.4,17.7,6.04,67.0
2015-08-26 12:00:00,21.44,0.0,997.28,0.0,512.2,70.0,19.0,5.76,64.0
2015-08-26 13:00:00,22.56,0.0,997.12,0.0,653.6,77.2,20.14,6.02,61.6
2015-08-26 14:00:00,23.54,0.0,996.72,0.0,698.2,85.8,20.8,6.3,59.4
2015-08-26 15:00:00,24.04,0.0,996.3,0.0,629.0,91.6,20.72,6.74,58.4
2015-08-26 16:00:00,24.04,0.0,995.9,0.0,494.4,102.8,20.0,6.94,58.6
2015-08-26 17:00:00,23.86,0.0,995.64,0.0,379.0,114.0,18.8,6.76,59.4
2015-08-26 18:00:00,23.42,0.0,995.16,0.0,243.8,118.4,16.94,6.36,62.4
2015-08-26 19:00:00,22.66,0.0,994.82,0.0,130.0,181.8,13.68,5.46,68.4
2015-08-26 20:00:00,21.3,0.0,994.62,0.0,22.6,175.8,10.38,4.72,75.6
2015-08-26 21:00:00,19.98,0.0,994.98,0.0,0.0,183.4,12.16,4.76,80.6
2015-08-26 22:00:00,19.42,0.0,995.08,0.0,0.0,188.6,10.72,4.3,80.8
2015-08-26 23:00:00,19.24,0.0,995.18,0.0,0.0,164.0,10.2,3.88,80.4
2015-08-27 00:00:00,18.6,0.0,995.26,0.0,0.0,114.0,9.08,4.26,83.6
2015-08-27 01:00:00,18.02,0.0,995.06,0.0,0.0,169.8,8.0,3.96,86.6
2015-08-27 02:00:00,17.6,0.0,994.72,0.0,0.0,175.8,7.84,4.16,88.2
2015-08-27 03:00:00,17.24,0.0,994.32,0.0,0.0,251.0,7.8,4.48,89.4
2015-08-27 04:00:00,16.76,0.0,994.14,0.0,0.0,252.0,7.4,4.58,91.4
2015-08-27 05:00:00,16.4,0.0,993.94,0.0,0.0,251.2,7.62,4.66,92.2
2015-08-27 06:00:00,16.1,0.0,993.66,0.0,0.0,244.6,8.06,4.0,92.8
2015-08-27 07:00:00,16.06,0.0,993.76,0.0,18.0,234.4,8.34,3.6,93.4
2015-08-27 08:00:00,17.74,0.0,994.22,0.0,129.6,230.0,10.5,3.24,90.6
2015-08-27 09:00:00,20.24,0.0,994.6,0.0,241.8,167.4,11.58,3.42,83.6
2015-08-27 10:00:00,21.84,0.0,994.9,0.0,397.8,221.0,14.12,3.88,75.8
2015-08-27 11:00:00,23.18,0.0,994.82,0.0,527.4,210.0,16.12,4.44,70.8
2015-08-27 12:00:00,24.48,0.0,994.92,0.0,658.8,210.2,17.86,4.78,66.6
2015-08-27 13:00:00,25.44,0.0,994.38,0.0,715.0,202.4,19.86,6.14,63.8
2015-08-27 14:00:00,26.1,0.0,994.08,0.0,741.8,199.8,21.6,7.12,61.4
2015-08-27 15:00:00,26.52,0.0,993.58,0.0,711.0,199.0,22.32,7.9,59.6
2015-08-27 16:00:00,26.72,0.0,993.5,0.0,605.6,195.2,22.46,8.42,58.4
2015-08-27 17:00:00,26.54,0.0,993.06,0.0,471.4,191.8,22.16,9.02,59.0
2015-08-27 18:00:00,25.94,0.0,992.94,0.0,317.6,186.6,21.3,8.66,62.6
2015-08-27 19:00:00,24.78,0.0,992.78,0.0,147.4,190.0,18.28,7.34,69.8
2015-08-27 20:00:00,23.28,0.0,992.74,0.0,22.6,198.8,13.52,6.7,76.4
2015-08-27 21:00:00,22.08,0.0,993.08,0.0,0.0,154.4,14.1,5.72,82.0
2015-08-27 22:00:00,20.7,0.0,993.22,0.0,0.0,174.2,12.24,5.72,86.6
2015-08-27 23:00:00,19.58,0.0,993.34,0.0,0.0,190.0,12.82,6.04,89.8
2015-08-28 00:00:00,18.74,0.0,993.4,0.0,0.0,193.2,14.04,6.66,92.0
2015-08-28 01:00:00,18.08,0.0,993.24,0.0,0.0,200.8,15.06,7.38,93.0
2015-08-28 02:00:00,17.6,0.0,992.92,0.0,0.0,205.4,16.06,7.6,93.8
2015-08-28 03:00:00,17.16,0.0,992.68,0.0,0.0,204.2,16.76,7.32,93.4
2015-08-28 04:00:00,16.8,0.0,992.92,0.0,0.0,205.0,17.06,7.82,93.4
2015-08-28 05:00:00,16.42,0.0,992.88,0.0,0.0,206.6,17.48,8.02,93.4
2015-08-28 06:00:00,15.8,0.0,993.04,0.0,0.0,207.4,17.5,7.9,94.0
2015-08-28 07:00:00,15.74,0.0,993.24,0.0,20.0,209.2,17.64,8.02,94.4
2015-08-28 08:00:00,18.24,0.0,993.8,0.0,143.2,211.0,18.92,7.66,90.6
2015-08-28 09:00:00,21.56,0.0,994.52,0.0,306.4,216.0,18.58,6.48,81.0
2015-08-28 10:00:00,23.46,0.0,994.9,0.0,481.8,223.8,21.08,7.56,73.2
2015-08-28 11:00:00,24.94,0.0,995.1,0.0,624.8,237.4,24.48,8.88,68.0
2015-08-28 12:00:00,26.18,0.0,995.18,0.0,713.6,245.2,25.86,8.32,63.8
2015-08-28 13:00:00,27.16,0.0,995.28,0.0,777.8,253.6,26.16,8.12,60.4
2015-08-28 14:00:00,27.86,0.0,995.24,0.0,775.2,220.4,24.92,7.68,57.8
2015-08-28 15:00:00,28.22,0.0,995.16,0.0,729.0,226.2,23.2,7.32,56.4
2015-08-28 16:00:00,28.28,0.0,995.34,0.0,623.8,230.0,20.8,6.66,56.2
2015-08-28 17:00:00,28.04,0.0,995.18,0.0,483.6,233.0,18.94,5.58,57.0
2015-08-28 18:00:00,27.44,0.0,995.38,0.0,313.6,235.8,16.34,4.76,61.0
2015-08-28 19:00:00,26.18,0.0,995.3,0.0,143.8,235.4,12.18,3.94,70.6
2015-08-28 20:00:00,25.0,0.0,995.52,0.0,20.8,244.0,10.38,4.26,73.2
2015-08-28 21:00:00,23.86,0.0,996.14,0.0,0.0,234.0,9.58,4.46,77.8
2015-08-28 22:00:00,22.62,0.0,996.46,0.0,0.0,235.6,9.08,4.9,81.6
2015-08-28 23:00:00,21.04,0.0,996.92,0.0,0.0,236.4,9.8,5.22,87.2
2015-08-29 00:00:00,20.04,0.0,996.98,0.0,0.0,237.0,10.52,5.16,90.6
2015-08-29 01:00:00,19.38,0.0,997.18,0.0,0.0,235.4,10.72,4.84,92.6
2015-08-29 02:00:00,18.48,0.0,997.22,0.0,0.0,227.2,10.72,4.48,95.4
2015-08-29 03:00:00,18.28,0.0,997.04,0.0,0.0,227.2,10.66,4.4,96.6
2015-08-29 04:00:00,17.84,0.0,997.08,0.0,0.0,224.6,10.58,4.78,97.4
2015-08-29 05:00:00,17.46,0.0,997.16,0.0,0.0,224.8,10.8,4.88,97.8
2015-08-29 06:00:00,17.18,0.0,997.14,0.0,0.0,222.8,10.94,4.64,97.8
2015-08-29 07:00:00,17.2,0.0,997.46,0.0,15.6,225.0,11.02,4.5,97.8
2015-08-29 08:00:00,19.3,0.0,998.14,0.0,117.4,226.8,11.94,3.94,93.8
2015-08-29 09:00:00,22.42,0.0,998.66,0.0,290.2,225.2,11.68,2.54,85.8
2015-08-29 10:00:00,24.82,0.0,999.06,0.0,456.8,292.6,11.38,1.98,76.8
2015-08-29 11:00:00,26.86,0.0,999.36,0.0,616.0,146.0,12.16,2.44,68.4
2015-08-29 12:00:00,28.3,0.0,999.32,0.0,724.0,151.2,14.26,3.24,60.0
2015-08-29 13:00:00,29.32,0.0,999.14,0.0,778.6,138.6,16.56,3.78,53.2
2015-08-29 14:00:00,29.96,0.0,998.68,0.0,779.6,124.4,18.08,4.84,49.4
2015-08-29 15:00:00,30.26,0.0,998.3,0.0,725.8,123.0,18.86,5.98,48.0
2015-08-29 16:00:00,30.24,0.0,997.9,0.0,622.8,124.8,19.08,7.0,48.4
2015-08-29 17:00:00,29.86,0.0,997.72,0.0,479.6,131.8,18.72,7.66,50.6
2015-08-29 18:00:00,29.08,0.0,997.46,0.0,311.2,139.6,17.0,6.92,56.8
2015-08-29 19:00:00,27.72,0.0,997.26,0.0,141.2,149.0,12.18,5.4,66.6
2015-08-29 20:00:00,26.02,0.0,997.24,0.0,18.8,158.8,10.94,6.08,73.8
2015-08-29 21:00:00,25.22,0.0,997.82,0.0,0.0,184.6,11.96,5.36,74.8
2015-08-29 22:00:00,24.64,0.0,998.0,0.0,0.0,119.0,9.86,4.18,75.6
2015-08-29 23:00:00,23.92,0.0,998.12,0.0,0.0,166.2,8.94,3.46,77.6
2015-08-30 00:00:00,23.06,0.0,998.08,0.0,0.0,226.8,7.4,3.64,80.2
2015-08-30 01:00:00,22.24,0.0,998.22,0.0,0.0,213.4,7.38,3.16,83.2
2015-08-30 02:00:00,21.42,0.0,997.9,0.0,0.0,217.2,7.14,3.16,85.6
2015-08-30 03:00:00,20.82,0.0,997.48,0.0,0.0,213.0,6.7,3.32,88.0
2015-08-30 04:00:00,20.58,0.0,997.32,0.0,0.0,217.6,7.14,3.48,88.6
2015-08-30 05:00:00,20.56,0.0,997.3,0.0,0.0,217.6,7.28,3.48,88.6
2015-08-30 06:00:00,20.24,0.0,997.1,0.0,0.0,215.8,7.5,3.3,89.2
2015-08-30 07:00:00,19.82,0.0,997.42,0.0,16.8,276.2,7.56,2.92,90.4
2015-08-30 08:00:00,21.14,0.0,997.6,0.0,135.0,277.2,8.64,3.14,89.4
2015-08-30 09:00:00,24.16,0.0,997.74,0.0,301.4,271.0,9.92,2.14,81.6
2015-08-30 10:00:00,26.08,0.0,998.04,0.0,469.0,161.0,12.24,3.72,72.4
2015-08-30 11:00:00,27.48,0.0,998.04,0.0,610.6,165.0,16.06,5.22,67.2
2015-08-30 12:00:00,28.66,0.0,997.86,0.0,714.0,177.4,18.38,4.9,62.0
2015-08-30 13:00:00,29.62,0.0,997.54,0.0,753.4,169.8,19.08,5.46,57.8
2015-08-30 14:00:00,30.3,0.0,997.16,0.0,757.2,162.0,19.6,5.84,54.4
2015-08-30 15:00:00,30.72,0.0,996.58,0.0,687.2,161.0,19.36,6.28,52.2
2015-08-30 16:00:00,30.64,0.0,996.14,0.0,577.8,164.2,18.58,7.02,52.4
2015-08-30 17:00:00,30.32,0.0,995.94,0.0,440.8,164.4,17.06,7.38,54.4
2015-08-30 18:00:00,29.58,0.0,995.56,0.0,288.2,160.8,14.4,6.38,59.8
2015-08-30 19:00:00,28.24,0.0,995.3,0.0,133.4,159.4,10.44,5.02,68.8
2015-08-30 20:00:00,26.92,0.0,995.2,0.0,16.2,178.8,8.92,5.48,73.4
2015-08-30 21:00:00,26.08,0.0,995.56,0.0,0.0,138.4,10.28,4.58,73.6
2015-08-30 22:00:00,25.36,0.0,995.46,0.0,0.0,171.4,9.5,4.36,75.0
2015-08-30 23:00:00,24.0,0.0,995.56,0.0,0.0,202.2,9.28,4.38,80.2
2015-08-31 00:00:00,22.66,0.0,995.14,0.0,0.0,219.0,9.5,4.88,85.4
2015-08-31 01:00:00,21.8,0.0,995.3,0.0,0.0,212.0,10.06,5.58,89.2
2015-08-31 02:00:00,20.92,0.0,994.7,0.0,0.0,213.0,10.58,5.52,93.2
2015-08-31 03:00:00,20.46,0.0,994.54,0.0,0.0,212.2,11.24,6.26,94.8
2015-08-31 04:00:00,19.88,0.0,993.9,0.0,0.0,209.6,11.94,6.62,96.0
2015-08-31 05:00:00,19.2,0.0,993.62,0.0,0.0,211.4,12.46,7.0,96.6
2015-08-31 06:00:00,18.76,0.0,993.64,0.0,0.0,213.0,13.4,7.52,96.6
2015-08-31 07:00:00,18.78,0.0,993.78,0.0,14.6,215.4,15.26,8.26,96.0
2015-08-31 08:00:00,20.26,0.0,994.08,0.0,109.0,216.4,17.34,8.1,91.4
2015-08-31 09:00:00,22.5,0.0,994.26,0.0,241.0,216.2,19.08,6.72,86.6
2015-08-31 10:00:00,24.56,0.0,994.26,0.0,431.6,213.0,19.28,6.38,76.6
2015-08-31 11:00:00,26.56,0.0,994.36,0.0,608.8,210.4,20.24,7.06,65.8
2015-08-31 12:00:00,28.06,0.0,993.88,0.0,722.0,217.0,24.62,9.28,55.2
2015-08-31 13:00:00,29.02,0.0,993.6,0.0,777.4,221.8,28.6,11.64,49.6
2015-08-31 14:00:00,29.54,0.0,993.08,0.0,777.8,224.4,30.76,12.62,47.4
2015-08-31 15:00:00,29.8,0.0,992.64,0.0,720.6,224.2,31.56,13.26,47.2
2015-08-31 16:00:00,29.7,0.0,991.92,0.0,614.6,223.4,31.68,13.88,48.4
2015-08-31 17:00:00,29.22,0.0,991.64,0.0,468.8,224.4,31.24,14.06,51.2
2015-08-31 18:00:00,28.34,0.0,991.12,0.0,300.2,223.0,29.08,12.02,55.8
2015-08-31 19:00:00,27.12,0.0,990.9,0.0,131.2,219.2,23.62,10.96,62.2
2015-08-31 20:00:00,25.5,0.0,990.78,0.0,15.0,213.0,21.4,10.22,68.0
2015-08-31 21:00:00,24.14,0.0,990.76,0.0,0.0,208.2,22.32,9.6,73.0
2015-08-31 22:00:00,22.94,0.0,990.84,0.0,0.0,205.6,20.88,9.86,77.8
2015-08-31 23:00:00,22.04,0.0,990.76,0.0,0.0,205.6,21.16,9.86,81.4
2015-09-01 00:00:00,21.26,0.0,990.64,0.0,0.0,201.4,21.18,9.82,84.6
2015-09-01 01:00:00,20.48,0.0,990.48,0.0,0.0,201.0,20.96,9.24,87.4
2015-09-01 02:00:00,19.92,0.0,990.2,0.0,0.0,204.2,20.76,9.34,89.2
2015-09-01 03:00:00,19.5,0.0,989.66,0.0,0.0,206.8,20.44,9.2,90.6
2015-09-01 04:00:00,19.08,0.0,989.6,0.0,0.0,209.0,19.94,9.3,91.6
2015-09-01 05:00:00,18.84,0.0,989.42,0.0,0.0,210.4,19.42,8.86,91.8
2015-09-01 06:00:00,18.38,0.0,989.2,0.0,0.0,210.6,19.08,8.3,92.6
2015-09-01 07:00:00,18.44,0.0,989.18,0.0,14.6,208.4,18.64,8.28,92.4
2015-09-01 08:00:00,20.36,0.0,989.06,0.0,131.2,205.2,19.22,8.38,88.0
2015-09-01 09:00:00,23.46,0.0,989.16,0.0,302.0,206.4,19.36,7.3,77.0
2015-09-01 10:00:00,25.6,0.0,989.34,0.0,470.4,211.6,21.46,8.28,65.6
2015-09-01 11:00:00,27.22,0.0,989.38,0.0,614.8,214.4,25.42,10.06,57.8
2015-09-01 12:00:00,28.4,0.0,988.82,0.0,719.2,215.8,30.02,10.18,52.0
2015-09-01 13:00:00,29.28,0.0,988.58,0.0,772.6,216.4,34.42,12.28,47.0
2015-09-01 14:00:00,29.74,0.0,988.12,0.0,771.6,220.2,37.3,14.0,43.6
2015-09-01 15:00:00,29.82,0.0,987.72,0.0,715.4,223.8,38.44,15.08,41.8
2015-09-01 16:00:00,29.52,0.0,987.2,0.0,613.4,223.6,38.58,15.86,41.6
2015-09-01 17:00:00,28.88,0.0,986.96,0.0,463.8,221.0,37.6,15.62,43.4
2015-09-01 18:00:00,27.9,0.0,986.72,0.0,298.4,215.6,33.76,13.8,48.2
2015-09-01 19:00:00,26.54,0.0,986.6,0.0,129.2,212.6,27.44,12.88,53.6
2015-09-01 20:00:00,24.94,0.0,986.7,0.0,13.4,211.4,23.38,12.04,59.2
2015-09-01 21:00:00,23.8,0.0,986.96,0.0,0.0,210.4,25.64,11.32,65.2
2015-09-01 22:00:00,22.68,0.0,986.88,0.0,0.0,209.8,23.76,11.18,71.0
2015-09-01 23:00:00,21.86,0.0,987.04,0.0,0.0,210.8,23.46,11.26,75.0
2015-09-02 00:00:00,21.28,0.0,986.46,0.0,0.0,202.6,23.18,11.84,77.6
2015-09-02 01:00:00,20.82,0.0,986.58,0.0,0.0,212.2,22.46,11.3,79.8
2015-09-02 02:00:00,20.38,0.0,986.84,0.0,0.0,220.4,21.1,9.78,81.6
2015-09-02 03:00:00,19.94,0.0,987.18,0.0,0.0,227.6,19.22,8.16,83.6
2015-09-02 04:00:00,19.5,0.0,987.18,0.0,0.0,233.8,16.72,6.84,86.2
2015-09-02 05:00:00,19.1,0.0,987.38,0.0,0.0,242.2,14.98,5.88,88.2
2015-09-02 06:00:00,19.04,0.0,987.52,0.0,0.0,183.8,13.76,5.5,88.6
2015-09-02 07:00:00,18.92,0.0,987.96,0.0,11.8,134.4,12.82,4.96,89.4
2015-09-02 08:00:00,20.26,0.0,988.62,0.0,101.6,139.2,13.22,4.98,85.4
2015-09-02 09:00:00,22.92,0.04,989.12,0.0,238.8,69.6,16.32,5.96,77.8
2015-09-02 10:00:00,23.64,0.2,989.56,0.0,345.4,83.8,22.62,9.02,70.4
2015-09-02 11:00:00,23.8,0.46,990.18,0.0,432.4,89.6,26.04,10.4,69.4
2015-09-02 12:00:00,23.84,0.34,989.72,0.0,453.6,108.2,28.08,10.46,69.4
2015-09-02 13:00:00,23.76,0.22,989.4,0.0,465.8,103.0,28.08,9.52,70.0
2015-09-02 14:00:00,24.14,0.06,989.18,0.0,507.4,108.8,28.2,8.54,68.6
2015-09-02 15:00:00,24.04,0.08,988.96,0.0,429.2,102.2,26.56,5.96,69.2
2015-09-02 16:00:00,24.18,0.24,988.68,0.0,414.4,62.2,25.28,5.46,68.6
2015-09-02 17:00:00,23.82,0.52,988.56,0.0,325.2,62.2,23.16,6.28,70.4
2015-09-02 18:00:00,23.38,0.04,988.62,0.0,197.8,61.8,16.82,6.24,72.4
2015-09-02 19:00:00,22.62,0.06,988.46,0.0,93.8,60.2,11.4,4.76,77.2
2015-09-02 20:00:00,21.5,0.1,988.78,0.0,8.8,70.4,10.96,5.2,83.4
2015-09-02 21:00:00,20.44,0.0,989.26,0.0,0.0,92.6,11.8,5.48,90.0
2015-09-02 22:00:00,19.78,0.0,989.42,0.0,0.0,42.4,12.76,5.68,91.0
2015-09-02 23:00:00,19.06,0.04,989.68,0.0,0.0,48.6,13.4,5.9,92.0
2015-09-03 00:00:00,18.4,0.12,989.34,0.0,0.0,74.0,14.42,7.3,92.8
2015-09-03 01:00:00,18.04,0.12,989.78,0.0,0.0,53.0,14.4,6.26,94.0
2015-09-03 02:00:00,17.82,0.14,989.54,0.0,0.0,54.6,13.9,6.2,93.8
2015-09-03 03:00:00,17.74,0.1,989.68,0.0,0.0,57.6,13.52,6.06,93.2
2015-09-03 04:00:00,17.6,0.06,989.66,0.0,0.0,67.8,12.74,5.78,92.8
2015-09-03 05:00:00,17.44,0.02,989.66,0.0,0.0,76.0,12.36,5.82,91.8
2015-09-03 06:00:00,17.26,0.0,989.6,0.0,0.0,70.4,12.3,5.88,91.4
2015-09-03 07:00:00,17.28,0.04,989.78,0.0,8.2,138.4,12.48,5.3,91.2
2015-09-03 08:00:00,17.92,0.06,990.2,0.0,78.0,74.2,13.96,5.84,87.8
2015-09-03 09:00:00,18.72,0.16,990.08,0.0,172.8,83.6,19.38,6.64,85.0
2015-09-03 10:00:00,19.4,0.06,990.16,0.0,259.2,94.6,21.24,7.3,81.4
2015-09-03 11:00:00,20.34,0.0,990.16,0.0,404.8,105.4,22.04,7.66,77.0
2015-09-03 12:00:00,21.32,0.0,990.02,0.0,493.6,115.8,22.34,7.32,73.2
2015-09-03 13:00:00,22.2,0.0,989.58,0.0,531.0,141.2,23.98,7.0,69.8
2015-09-03 14:00:00,22.82,0.0,989.26,0.0,474.4,160.0,22.68,6.92,67.4
2015-09-03 15:00:00,23.28,0.0,988.78,0.0,439.0,174.2,22.02,7.08,65.8
2015-09-03 16:00:00,23.72,0.0,988.0,0.0,426.2,174.4,23.34,6.9,64.0
2015-09-03 17:00:00,23.9,0.0,987.58,0.0,346.4,169.8,21.98,6.4,62.6
2015-09-03 18:00:00,23.78,0.0,987.42,0.0,259.2,164.6,18.7,5.66,63.0
2015-09-03 19:00:00,23.0,0.0,987.18,0.0,103.6,155.2,15.12,5.72,68.8
2015-09-03 20:00:00,22.14,0.0,987.28,0.0,10.0,160.2,12.76,6.34,71.4
2015-09-03 21:00:00,21.1,0.0,987.76,0.0,0.0,172.4,14.76,5.98,78.0
2015-09-03 22:00:00,20.16,0.0,987.66,0.0,0.0,191.2,13.32,6.26,81.0
2015-09-03 23:00:00,19.24,0.0,987.58,0.0,0.0,202.2,14.76,7.22,83.6
2015-09-04 00:00:00,18.58,0.0,987.32,0.0,0.0,195.0,15.9,6.52,85.6
2015-09-04 01:00:00,18.38,0.0,987.72,0.0,0.0,206.6,17.22,7.94,85.8
2015-09-04 02:00:00,18.08,0.0,987.64,0.0,0.0,220.0,17.72,7.26,87.0
2015-09-04 03:00:00,17.7,0.0,987.36,0.0,0.0,249.4,17.72,6.6,88.2
2015-09-04 04:00:00,17.2,0.0,987.54,0.0,0.0,276.2,16.7,7.04,90.6
2015-09-04 05:00:00,16.84,0.0,987.76,0.0,0.0,288.6,15.56,7.08,91.6
2015-09-04 06:00:00,16.78,0.04,988.08,0.0,0.0,299.0,14.98,6.44,92.2
2015-09-04 07:00:00,16.84,0.0,988.48,0.0,8.0,164.8,14.26,5.08,93.0
2015-09-04 08:00:00,18.08,0.2,989.5,0.0,76.8,181.0,18.98,4.84,90.2
2015-09-04 09:00:00,19.18,0.84,990.06,0.0,222.0,52.8,21.18,6.08,84.2
2015-09-04 10:00:00,19.56,0.64,990.7,0.0,313.2,62.2,25.42,7.8,80.4
2015-09-04 11:00:00,19.62,1.32,991.2,0.0,306.8,66.2,25.92,8.4,79.8
2015-09-04 12:00:00,19.88,0.66,990.98,0.0,396.2,105.8,24.64,8.4,79.0
2015-09-04 13:00:00,20.1,0.46,991.16,0.0,395.4,106.2,24.24,9.6,78.2
2015-09-04 14:00:00,20.52,0.16,990.94,0.0,436.0,106.2,23.68,9.4,76.0
2015-09-04 15:00:00,20.6,0.14,990.74,0.0,374.6,101.0,21.9,8.54,75.8
